"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__text__type","messages__text__text","messages__forwarded_from","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__actor","messages__actor_id","messages__action","messages__message_id","messages__text__href","messages__edited","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen","messages__reply_to_message_id","messages__sticker_emoji","messages__via_bot"
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9790","message","2020-08-15T09:35:00","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","730","479","🔥 Наш сайт пока остается недоступен без ","","","","","","","","","","","","","","2020-08-16T02:17:12","","","","","","","","",""
"","","","","","","","","","","","","text_link","включения нужных прибамбасов","","","","","","","","","","","https://t.me/tribuna_by/9792","","","","","","","","","",""
"","","","","","","","","","","",".  Поэтому подписывайтесь на наши соцсети, чтобы ничего не пропустить. \n\nСочный инстаграм: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://www.instagram.com/tribunaby/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nОперативный твиттер: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://twitter.com/goalsby","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," \n\nУютный ВК: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://vk.com/tribunaby","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nЛаконичный ФБ: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://www.facebook.com/by.tribunacom","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nРебята, работаем для вас. Ваша ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","Tribuna.com","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","! 🤟\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9791","message","2020-08-15T09:56:12","Tribuna.com Беларусь","9954867071","","1280","720","Ледовый дворец в Горках с БЧБ-флагом 💥\n\nВидео: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","54","","","","","","2020-08-20T17:39:50","","","","","","","","",""
"","","","","","","","","","","","","mention","@tutby_official","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9792","message","2020-08-15T10:12:44","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","758","505","📲💻 Комплект по обходу блокировок на всех платформах: ","","","","","","","","","","","","","","","","","","","","","9790","",""
"","","","","","","","","","","","","link","http://135.181.47.40/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Для Windows отдельная папка: там Psiphon3.exe","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Ссылку можно отправлять по СМС.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9793","message","2020-08-15T10:26:27","Tribuna.com Беларусь","9954867071","","720","1280","Болельщики московского «Динамо» на матче чемпионата России против «Ротора» скандируют «Жыве Беларусь!» ❤️\n\nВидео: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","","","","2020-08-20T17:40:27","","","","","","","","",""
"","","","","","","","","","","","","mention","@pitchinvasion","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9796","message","2020-08-15T11:15:23","Tribuna.com Беларусь","9954867071","","640","1136","🔥 ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","72","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Известный тренер по боксу Константин Маханьков записал мощнейшее и красивое стихотворение с обращением к спецназу и ОМОНу","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," \n\nПосмотрите и прочитайте обязательно!\n\nСтроки: \n\nТренировали вас с душой. Как дети были вы для нас.\nИ были рады передать таких бойцов в ОМОН, в спецназ\nПобеды праздновали вместе, а поражение – со слезами\nВоспитывали в вас же честь мы. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Когда же вы такими стали","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","? \nКогда случился перелом в сознании вашем? В вашем духе? \nЧто тренеры в вас воспитали. Когда же вы такими стали?\nВам с детства тренер говорил: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","«слабейших ты не тронь, детей люби и женщину встречай цветами»","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\nНо что-то в вас произошло. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Когда же вы такими стали","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","?\nКогда случился тот момент что вы с дубинками втроем детей и женщин избивали?\nИ позабыв про честь и совесть. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Когда же вы такими стали","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","? \nВсегда не поздно изменить все. Покаяться, как бог велел\nСложить щиты из плотной стали. И вас быть может простят, забыв о том, какими стали.\n\nВидео: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","instagram.com/coachboxing/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nМихайлович, браво ✊\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9797","message","2020-08-15T11:20:52","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","960","💥 Появляется различная информация, что на БТ сотрудники планируют забастовку \n\nРебят, вы спорт включите плз и Лигу чемпионов сегодня и уходите куда хотите ☺️\n\nСпасибо!\n\nФото: ","","","","","","","","","","","","","","2020-08-15T11:21:30","","","","","","","","",""
"","","","","","","","","","","","","text_link","Чай\n\n","","","","","","","","","","","https://t.me/belteanews","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9798","message","2020-08-15T12:32:35","Tribuna.com Беларусь","9954867071","","1280","720","","bold","Это прекрасно: настоящий гражданин своей страны Илья Шкурин забивает первый гол за ЦСКА в официальных матчах!","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","11","","","","","","2020-08-20T18:07:57","","","","","","","","",""
"","","","","","","","","","","","\n\nПоздравляем, Илья!\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Болельщики армейцев встретили гол зарядом «Жыве Беларусь!»","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nНапомним, нападающий ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","отказался выступать","","","","","","","","","","","https://t.me/tribuna_by/9778","","","","","","","","","",""
"","","","","","","","","","",""," за сборную Беларуси пока не сменится президент.\n\n🎥: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@cvbpchannel","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," / Павел Гурин \n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9799","message","2020-08-15T13:14:44","Tribuna.com Беларусь","9954867071","","","","","text_link","​​","","","","","","","","","","","https://telegra.ph/file/86afc6679f6be9762562b.jpg","2020-08-20T18:10:10","","","","","","","","",""
"","","","","","","","","","","","🔥 ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Руководитель проекта Tribuna.com","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Максим Березинский обратился к хоккеистам и футболистам. Если коротко: хватит ссать!","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nТекст обращения: \n\n«","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Футболисты и хоккеисты, хватит ссать","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Вы практически последний слой населения, который четко и ясно не обозначил свою позицию по очень важному вопросу. Вы что, не видите, что происходит с вашими близкими и знакомыми? Вы не видите обмана? Вы не видите, как задерживают и избивают ваших коллег? ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","Наберете Артему Сароке","","","","","","","","","","","https://by.tribuna.com/football/1087967200.html","","","","","","","","","",""
"","","","","","","","","","","",", если вы все еще пребываете в танке. В Беларуси начата охота на мирное население, частью которого вы являетесь. Вы тоже в опасности.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","И это происходит с вашего молчаливого согласия. Опомнитесь!","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nСегодня на забастовки вышли люди, у которых зарплаты в 5 или 10 раз меньше ваших. Думаете, им не страшно?\nСегодня выходят на улицы девушки в белой одежде и с цветами.\nСегодня выходят пенсионеры, врачи, строители, индивидуальные предприниматели, студенты, школьники – восстала вся страна.\n\nСегодня на забастовки вышли заводы, которые щедро оплачивают ледовые дворцы, мячи, клюшки, стадионы и вашу прекрасную жизнь: автомобили, коттеджи, Бали и кеды Gucci. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Спортсмены, без этих заводов вам хана. Вы молчите в надеже получить свои тысячи долларов","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Но их не будет до тех пор, пока власть не выполнит требований рабочих. А требования там очень простые: прекратить насилие, отставка Лукашенко и новые выборы.\n\nДа, те, кто пишет исключительно про насилие, поучитесь у работяг. Насилие – это следствие обмана на выборах. Дарья Домрачева, Арина Соболенко, Виталий Жуковский, спасибо, что вы выступили. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Но сегодня ситуация, когда говорить нужно не только А, но и Б","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",".  \nГоворят и несут смысл сейчас те, от кого меньше ждали: самые простые белорусы. И только вы, футболисты и хоккеисты, – молчите. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Вам не стыдно, что они вышли, а вы трусливо сидите в кустах, пока подросткам засовывают дубинку в горло, а взрослым мужикам пихают ее в задний проход","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","? Вы понимаете, что в этот раз отсидеться под кроватью не получиться? \n\nХватит думать только про свою задницу. Уже сейчас формируется новая Беларусь. И у нее будет новая сборная. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","В ней точно не будет места тем, кто тяжелые моменты пережидает в кустах","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",".\n\nЕсть несколько представителей футбольного сообщества, кто отдуваются за всех. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","Респект Василию Хомутовскому","","","","","","","","","","","https://t.me/tribuna_by/9758","","","","","","","","","",""
"","","","","","","","","","","",". Пытается ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","что-то делать","","","","","","","","","","","https://by.tribuna.com/football/1088002697.html","","","","","","","","","",""
"","","","","","","","","","",""," Ваня Бахар и ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","его смелая жена","","","","","","","","","","","https://t.me/tribuna_by/9766","","","","","","","","","",""
"","","","","","","","","","","",". Футболисты БАТЭ заступились за своего партнера Антона Сароку. Главный красавчик – Шкурин. Просто и конкретно ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","отказался играть за сборную","","","","","","","","","","","https://t.me/tribuna_by/9778","","","","","","","","","",""
"","","","","","","","","","","",", пока Лукашенко остается в стране. Но этого мало.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Понятно, что АБФФ – это кучка трусливых людишек","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Но где наши обеспеченные легионеры? Где тренеры, добившиеся успеха за рубежом и имеющие там вес? Где члены сборных Беларуси? Вас сыто все это время кормили в том числе для того, чтобы вы были примером для общества. А какой пример вы подаете сейчас? Сидеть с засунутым в задницу языком? \n\nУже известны случаи давления на определенных футболистов и клубы. Потому что песню можно задавить, когда ее поешь один. Но если это будет хор, то вам ничего не будет. Футболисты и хоккеисты, хватит молчать! Объединяйтесь! По одиночке вас загасят. А вместе – вы тоже сила. Вас всех не смогут уволить одновременно или набрать новых футболистов, чтобы провести чемпионат или сыграть матч сборной. Хватит ссать! Пора делать выбор.\nЖыве Беларусь!»\n\nИсточник: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","ФБ Максима Березинского","","","","","","","","","","","https://www.facebook.com/maksim.berazinski/posts/10218102700466892","","","","","","","","","",""
"","","","","","","","","","","","\n\nЕсли вдруг пропустили: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","Максим поделился ужасами от задержания на акциях протеста","","","","","","","","","","","https://by.tribuna.com/tribuna/blogs/socialfootball/2817759.html","","","","","","","","","",""
"","","","","","","","","","","",". Слова поддержки высказали многие люди из спорта\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9800","message","2020-08-15T13:36:22","Tribuna.com Беларусь","9954867071","","576","336","😍 А вот и видео гола Шкурина: красиво отправил победный мяч в ворота соперника. Ну какой же Илья крутой!\n\nВидео: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","29","","","","","","2020-08-20T18:10:26","","","","","","","","",""
"","","","","","","","","","","","","link","matchtv.ru/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9801","message","2020-08-15T13:56:18","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1226","815","","bold","Белорусская пловчиха Александра Герасименя поддержала белорусов, которые мирно протестуют против результатов президентских выборов, где, по официальным данным, победил Александр Лукашенко.\n\n","","","","","","","","","","","","2020-08-15T14:12:38","","","","","","","","",""
"","","","","","","","","","","","– Горжусь своим народом! Каждым из вас, от мала до велика, от мужчины до женщины, от работника завода до успешного бизнесмена! Горжусь за ваше неравнодушие, за несогласие, за справедливость и стремление к миру!\n\nСила народа велика. Сила народной любви безгранична. Я рада быть частью вас.\n\nВсем мира.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9803","message","2020-08-15T14:45:49","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","853","","bold","Артем Милевский прокомментировал действия властей Беларуси по отношению к протестующим, которые не согласны с итогами президентских выборов, где, по официальным данным, победил Александр Лукашенко.\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","– В Беларуси сейчас не особо весело. Такое, не очень смешно. В Бресте ситуация спокойная, но по всем городам... Я не сильно хочу говорить на эту тему.\n\nЯ никогда не обсуждаю политику, но происходят такие вещи. Мягко говоря, безумие какое-то. Равнодушным нельзя оставаться в такой ситуации. Мирное небо – самое главное.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9804","message","2020-08-15T15:11:31","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1200","900","Вечер Лиги чемпионов! «Манчестер Сити» рубится с «Лионом»! Все самое интересное в нашем онлайне: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://by.tribuna.com/football/match/lyon-vs-manchester-city/#online","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9805","message","2020-08-15T15:29:03","Tribuna.com Беларусь","9954867071","","640","360","Полиция задержала болельщика «Локомотива», который пришел с флагом в поддержку Беларуси. Это вообще законно? 😡\n\nВидео: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","51","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://twitter.com/mpahoomov","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9806","message","2020-08-15T15:54:52","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","960","❤️ Нереально красивые фото семьи от заместителя главы федерации баскетбола Егора Мещерякова с акции на Пушкинской. Не менее прекрасны и слова известного экс-баскетболиста: \n\n«Мой народ, спасибо! Мы – белорусы! Счастье в глазах каждого на улицах!» – написал Мещеряков в своем ","","","","","","","","","","","","","","2020-08-15T16:05:16","","","","","","","","",""
"","","","","","","","","","","","","text_link","фэйсбуке","","","","","","","","","","","https://www.facebook.com/100001013386637/posts/3362929747084105/?d=n","","","","","","","","","",""
"","","","","","","","","","","",".\n\nЕгор, ✊\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9807","message","2020-08-15T15:54:52","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","960","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9808","message","2020-08-15T15:54:52","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","960","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9809","message","2020-08-15T15:54:52","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","960","672","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9810","message","2020-08-15T16:08:16","Tribuna.com Беларусь","9954867071","","","","⚡️ 😤 Как минимум 15 фанатов ЦСКА задержали за кричалки «Жыве Беларусь»\n\n🤦 ","","","","","","","","","","","","","","","","","","","","","9798","",""
"","","","","","","","","","","","","bold","Им грозит денежный штраф и запрет посещения стадионов за кричалки «Жыве Беларусь», сообщил адвокат Леонид Соловьев, который оказывает правовую помощь болельщикам","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n«В настоящий момент ко мне обратились не менее 15 человек за помощью. Им инкриминируют ст. 20.31 КоАП РФ (Нарушение правил поведения зрителей при проведении официальных спортивных соревнований) и грозит денежный штраф и запрет посещать стадионы на некоторое время», – сказал адвокат.\n\nПо его словам, причиной задержания стали кричалки «Жыве Беларусь», которые фанаты ЦСКА стали скандировать после того, как белорусский нападающий Илья Шкурин забил второй гол в ворота «Тамбова».  \n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9811","message","2020-08-15T16:29:21","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","640","","bold","Белорусский тренер московского ЦСКА Виктор Гончаренко высказал отношение к событиям в Беларуси.\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","– Считаю происходящее недопустимым. Резко против того, чтобы били наш мирный, прекрасный белорусский народ. Милиция, ОМОН и армия должны защищать народ, а не избивать его. Поддерживаю требования честного подсчета голосов на выборах.\n\nПопытался проголосовать на участке в посольстве Беларуси в Москве, но ожидание в очереди очень растянулось. Люди стояли по пять, шесть, даже семь часов! И в итоге все равно не попадали на участок, и я тоже не попал. Такое впечатление, что очередь кто-то искусственно сдерживал, чтобы не все проголосовали. Очень многие так и не смогли отдать свой голос.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9812","message","2020-08-15T16:53:54","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","ВСЕ! ДО СВИДАНИЯ, «СИТИ»! «ЛИОН» В ПОЛУФИНАЛЕ! 🔥\n\nЛЧ, ты прекрасна! ❤️\n\n","","","Мировой футбол","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@worldfootball_sports","","","","","","","","","","","","","","","","","","","","",""
"","","","9813","message","2020-08-15T16:54:43","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","797","750","Так себе суббота у Гвардиолы 😭\n\n","","","","","","","","","","","","","","2020-08-15T17:11:59","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9814","message","2020-08-15T17:10:21","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","Вот это денек выдался у Ильи 🤩","","","ЧестнОК","","","","","","","","","","","","","","","","","","","",""
"","","","9815","message","2020-08-15T17:30:29","Tribuna.com Беларусь","9954867071","","1280","720","Комментатор «Беларусь 5» Владислав Татур в прямом эфире сказал, что нельзя оставаться равнодушными к тем событиям, что происходят в нашей стране. Красава! \n\nВлад, ✊\n\n🎥: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","21","","","","","","2020-08-20T18:12:43","","","","","","","","",""
"","","","","","","","","","","","","text_link","kyky","","","","","","","","","","","https://t.me/kyky_org","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9816","message","2020-08-15T17:50:28","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","763","А Георгий Черданцев случайно не ставил где-то на победу Лукашенко? 🤔\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9817","message","2020-08-15T17:50:28","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","798","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","9819","message","2020-08-16T02:21:16","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","1280","","bold","❗️САМЫЙ ВАЖНЫЙ ДЕНЬ УЖЕ СЕГОДНЯ!\n\n","NEXTA Live","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Целую неделю белорусы по всей стране ввыходят на улицу с одной простой целью — отстаивать свои права, отстаивать свою свободу и своё будущее. Сегодня размах акций солидарности достиг небывалого масштаба. Настолько, что люди выходили даже в деревнях, где население всего около 50 человек. А на прощание с погибшим героем Александром Тарайковским собрались тысячи людей, которые в очередной раз подтвердили простую истину — белорусский НАРОД никогда НЕ ЗАБУДЕТ и НЕ ПРОСТИТ карателей.\n\nНо самый важный день — 16 августа. За прошедшую неделю белорусы поняли, что их — миллионы. И уже сегодня мы должны выйти на РЕШАЮЩИЙ и МИРНЫЙ марш. И официально заявить не только самопровозглашённому диктатору, но и всему миру о НАШЕМ общем стремлении. \n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Итак. 16 августа. 14:00. ОБЩЕНАЦИОНАЛЬНЫЙ МАРШ ЗА СВОБОДУ.\n\nВРЕМЯ НАСТАЛО!","","","","","","","","","","","","","","","","","","","","",""
"","","","9820","message","2020-08-16T03:35:14","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","730","450","В Минск на митинг в поддержку Лукашенко едут колонны автобусов. Видимо, так людей не сгоняли даже на Рождественские турниры 🙃\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9821","message","2020-08-16T04:18:13","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","853","Белорусская барьеристка Эльвира Герман обратилась к белорусам.\n\n«Белорусы – вы лучшие! Вы мирные, честные и справедливые! Я горда тем, что на протяжении уже 7 лет имею возможность представлять белорусский народ на международной арене!\n\nСейчас у меня разрывается сердце от того, что я читаю и слышу от людей, задержанных и сидевших на Окрестино и в Жодино. Мне страшно за людей.\n\nМне страшно за спортсменов, которые также попадались в руки силовиков.\n\nБелорусы, я с вами. Я требую остановить насилие и честно посчитать голоса каждого! Вместе – мы сила!» – сказала Герман в своем Instagram.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9822","message","2020-08-16T04:26:56","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","700","529","Агент Валерий Исаев поделился мнением о сегодняшнем митинге сторонников Александра Лукашенко. Мероприятие должно пройти на столичной площади Независимости у Дома правительства. Оно начнется в 12:00\n\n«Ну вот вам и вторая часть жителей, о которой говорят подельники захвата страны. Из Витебска организуют в Минск автобусы с немощными работниками госпредприятий. Вот это и есть провокация. Мне написал игрок любительской команды о том, что вызывали в 6 утра на работу и куда то повезут», – написал Исаев в своем Facebook.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","9825","message","2020-08-16T04:46:04","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1024","1280","Белорусский комментатор Владислав Татур в конце матча «Манчестер Сити» – «Лион» обратился к телезрителям. \n\n«Самое главное: берегите себя. Нельзя оставаться равнодушными к тем событиям, которые происходят в нашей стране, но великий белорусский народ – это народ, который всегда разделял ценности мира, добра, справедливости и честности», – сказал Татур в эфире «Беларусь 5».\n\nОтметим, что сотрудники «Белтелерадиокомпании» 17 августа, возможно, объявят забастовку.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
